date,location,daily_vaccinations_raw,daily_vaccinations,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_per_million,share_doses_used
2021-02-07,Nevada,11821,13285,334073,427800,269657,2.03,10.85,62654,8.76,13.89,4313,0.781
2021-02-08,Nevada,12612,13990,346685,427800,278091,2.17,11.26,66755,9.03,13.89,4542,0.81
2021-02-09,Nevada,4846,14051,351531,510200,282040,2.2,11.41,67651,9.16,16.56,4562,0.689
2021-02-10,Nevada,14802,12409,366333,521200,291370,2.37,11.89,73088,9.46,16.92,4029,0.703
2021-02-11,Nevada,12744,12497,379077,533800,299502,2.52,12.31,77555,9.72,17.33,4057,0.71
2021-02-12,Nevada,15095,12836,394172,533800,308611,2.71,12.8,83485,10.02,17.33,4167,0.738
2021-02-13,Nevada,16885,12686,411057,533800,318400,2.94,13.34,90476,10.34,17.33,4119,0.77
2021-02-14,Nevada,17366,13479,428423,534775,327691,3.2,13.91,98469,10.64,17.36,4376,0.801
2021-02-15,Nevada,9188.5,12990,NA,NA,NA,NA,NA,NA,NA,NA,4217,NA
2021-02-16,Nevada,9188.5,13610,446800,550375,336432,3.5,14.51,107905,10.92,17.87,4419,0.812
2021-02-17,Nevada,6212,12383,453012,593275,340695,3.57,14.71,109852,11.06,19.26,4020,0.764
2021-02-18,Nevada,13969,12558,466981,593275,346585,3.83,15.16,117870,11.25,19.26,4077,0.787
2021-02-19,Nevada,55351,18309,522332,645250,380921,4.5,16.96,138633,12.37,20.95,5944,0.81
2021-02-20,Nevada,33410,20669,555742,646450,393813,5.11,18.04,157477,12.78,20.99,6710,0.86
2021-02-21,Nevada,14068,20198,569810,646450,400079,5.37,18.5,165269,12.99,20.99,6557,0.881
2021-02-22,Nevada,16708,21272,586518,646450,405633,5.72,19.04,176341,13.17,20.99,6906,0.907
2021-02-23,Nevada,11905,21660,598423,719880,410093,5.96,19.43,183594,13.31,23.37,7032,0.831
2021-02-24,Nevada,8398,21973,606821,742630,414262,6.1,19.7,187809,13.45,24.11,7134,0.817
2021-02-25,Nevada,15368,22173,622189,809180,423010,6.31,20.2,194377,13.73,26.27,7199,0.769
2021-02-26,Nevada,20373,17176,642562,858340,432134,6.67,20.86,205500,14.03,27.87,5576,0.749
2021-02-27,Nevada,23015,15691,665577,867240,442140,7.09,21.61,218299,14.35,28.16,5094,0.767
2021-02-28,Nevada,20115,16555,685692,867240,452515,7.4,22.26,227816,14.69,28.16,5375,0.791
2021-03-01,Nevada,29429,18372,715121,867240,463388,7.81,23.22,240683,15.04,28.16,5965,0.825
2021-03-02,Nevada,8061,17823,723182,883370,467471,7.94,23.48,244622,15.18,28.68,5786,0.819
2021-03-03,Nevada,10771,18162,733953,958450,473373,8.1,23.83,249472,15.37,31.12,5896,0.766
2021-03-04,Nevada,16207,18282,750160,984300,483286,8.3,24.36,255738,15.69,31.96,5935,0.762
2021-03-05,Nevada,23125,18675,773285,1018580,498485,8.56,25.1,263586,16.18,33.07,6063,0.759
2021-03-06,Nevada,26745,19208,800030,1033680,514395,8.91,25.97,274394,16.7,33.56,6236,0.774
2021-03-07,Nevada,29232,20510,829262,1033680,532659,9.26,26.92,285336,17.29,33.56,6659,0.802
2021-01-12,New Hampshire,NA,NA,50613,122350,11615,0,3.72,5,0.85,9,NA,0.414
2021-01-13,New Hampshire,4605,4605,55218,124300,12722,0,4.06,9,0.94,9.14,3387,0.444
2021-01-14,New Hampshire,3493,4049,58711,127225,53780,NA,4.32,NA,3.96,9.36,2978,0.461
2021-01-15,New Hampshire,3806,3968,62517,127225,56797,0.42,4.6,5700,4.18,9.36,2918,0.491
2021-01-16,New Hampshire,2259.75,3541,NA,NA,NA,NA,NA,NA,NA,NA,2604,NA
2021-01-17,New Hampshire,2259.75,3285,NA,NA,NA,NA,NA,NA,NA,NA,2416,NA
2021-01-18,New Hampshire,2259.75,3114,NA,NA,NA,NA,NA,NA,NA,NA,2290,NA
2021-01-19,New Hampshire,2259.75,2992,71556,127225,64402,0.52,5.26,7120,4.74,9.36,2200,0.562
2021-01-20,New Hampshire,3862,2886,75418,145400,67366,0.59,5.55,8013,4.95,10.69,2123,0.519
2021-01-21,New Hampshire,5221,3133,80639,155150,70281,0.76,5.93,10319,5.17,11.41,2304,0.52
2021-01-22,New Hampshire,4956,3297,85595,162950,72979,0.92,6.3,12575,5.37,11.98,2425,0.525
2021-01-23,New Hampshire,4221,3577,89816,162950,76609,0.97,6.61,13166,5.63,11.98,2631,0.551
2021-01-24,New Hampshire,3522,3757,93338,162950,79942,0.98,6.86,13355,5.88,11.98,2763,0.573
2021-01-25,New Hampshire,1285,3618,94623,162950,80674,1.02,6.96,13907,5.93,11.98,2661,0.581
2021-01-26,New Hampshire,2379,3635,97002,180525,81417,1.14,7.13,15542,5.99,13.28,2673,0.537
2021-01-27,New Hampshire,6078,3952,103080,190875,84813,1.34,7.58,18224,6.24,14.04,2906,0.54
2021-01-28,New Hampshire,7371,4259,110451,200625,88624,1.6,8.12,21781,6.52,14.76,3132,0.551
2021-01-29,New Hampshire,6957,4545,117408,203550,92305,1.84,8.64,25055,6.79,14.97,3343,0.577
2021-01-30,New Hampshire,6332,4846,123740,217100,96148,2.03,9.1,27544,7.07,15.97,3564,0.57
2021-01-31,New Hampshire,4573,4996,128313,217100,98524,2.19,9.44,29736,7.25,15.97,3674,0.591
2021-02-01,New Hampshire,2202,5127,130515,217100,100041,2.24,9.6,30421,7.36,15.97,3771,0.601
2021-02-02,New Hampshire,5284,5542,135799,226850,103364,2.38,9.99,32381,7.6,16.68,4076,0.599
2021-02-03,New Hampshire,2472,5027,138271,235250,104042,2.51,10.17,34130,7.65,17.3,3697,0.588
2021-02-04,New Hampshire,6815,4948,145086,244025,108112,2.71,10.67,36868,7.95,17.95,3639,0.595
2021-02-05,New Hampshire,8059,5105,153145,245000,112544,2.98,11.26,40489,8.28,18.02,3754,0.625
2021-02-06,New Hampshire,8033,5348,161178,257700,116523,3.23,11.85,43888,8.57,18.95,3933,0.625
2021-02-07,New Hampshire,4709,5368,165887,257700,119552,3.35,12.2,45567,8.79,18.95,3948,0.644
2021-02-08,New Hampshire,716,5155,166603,257700,119763,3.39,12.25,46071,8.81,18.95,3791,0.646
2021-02-09,New Hampshire,2124,4704,168727,267450,121201,3.49,12.41,47409,8.91,19.67,3460,0.631
2021-02-10,New Hampshire,7465,5417,176192,277225,125466,3.72,12.96,50602,9.23,20.39,3984,0.636
2021-02-11,New Hampshire,7911,5574,184103,298075,130806,3.91,13.54,53145,9.62,21.92,4099,0.618
2021-02-12,New Hampshire,7011,5424,191114,298175,135257,4.1,14.06,55696,9.95,21.93,3989,0.641
2021-02-13,New Hampshire,9561,5642,200675,311875,141108,4.37,14.76,59402,10.38,22.94,4149,0.643
2021-02-14,New Hampshire,7866,6093,208541,311875,146718,4.54,15.34,61658,10.79,22.94,4481,0.669
2021-02-15,New Hampshire,4054,6570,NA,NA,NA,NA,NA,NA,NA,NA,4832,NA
2021-02-16,New Hampshire,4054,6846,216649,321625,151248,4.8,15.93,65235,11.12,23.65,5035,0.674
2021-02-17,New Hampshire,1667,6018,218316,321625,152041,4.86,16.06,66108,11.18,23.65,4426,0.679
2021-02-18,New Hampshire,8547,6109,226863,321625,157078,5.12,16.68,69617,11.55,23.65,4493,0.705
2021-02-19,New Hampshire,14523,7182,241386,328525,166491,5.5,17.75,74721,12.24,24.16,5282,0.735
2021-02-20,New Hampshire,8910,7089,250296,328525,171758,5.76,18.41,78361,12.63,24.16,5214,0.762
2021-02-21,New Hampshire,10513,7467,260809,328525,179139,5.99,19.18,81490,13.18,24.16,5492,0.794
2021-02-22,New Hampshire,7084,7900,267893,328525,184739,6.1,19.7,82957,13.59,24.16,5810,0.815
2021-02-23,New Hampshire,6374,8231,274267,344165,190064,6.18,20.17,84000,13.98,25.31,6053,0.797
2021-02-24,New Hampshire,7968,9131,282235,383145,195615,6.36,20.76,86410,14.39,28.18,6715,0.737
2021-02-25,New Hampshire,9013,9198,291248,396375,202003,6.55,21.42,89032,14.86,29.15,6765,0.735
2021-02-26,New Hampshire,8626,8355,299874,398575,207668,6.76,22.05,91988,15.27,29.31,6145,0.752
2021-02-27,New Hampshire,10895,8639,310769,412275,216026,6.95,22.86,94510,15.89,30.32,6354,0.754
2021-02-28,New Hampshire,10833,8685,321602,412275,224897,7.1,23.65,96465,16.54,30.32,6387,0.78
2021-03-01,New Hampshire,3204,8130,324806,412275,227837,7.11,23.89,96729,16.76,30.32,5979,0.788
2021-03-02,New Hampshire,5732,8039,330538,437345,232732,7.18,24.31,97565,17.12,32.16,5912,0.756
2021-03-03,New Hampshire,8946,8178,339484,454845,239451,7.34,24.97,99785,17.61,33.45,6015,0.746
2021-03-04,New Hampshire,10341,8368,349825,466775,246784,7.56,25.73,102788,18.15,34.33,6154,0.749
2021-03-05,New Hampshire,8672,8375,358497,482575,252787,7.75,26.37,105441,18.59,35.49,6159,0.743
2021-03-06,New Hampshire,12614,8620,371111,496675,260808,8.09,27.29,110025,19.18,36.53,6340,0.747
2021-03-07,New Hampshire,10992,8643,382103,496675,269235,8.28,28.1,112579,19.8,36.53,6356,0.769
2021-01-12,New Jersey,NA,NA,221045,654900,206737,0.16,2.49,14306,2.33,7.37,NA,0.338
2021-01-13,New Jersey,41937,41937,262982,654900,236053,0.3,2.96,26926,2.66,7.37,4721,0.402
2021-01-14,New Jersey,440,21188,263422,658800,235152,NA,2.97,NA,2.65,7.42,2385,0.4
2021-01-15,New Jersey,53648,32008,317070,658800,278956,0.41,3.57,36741,3.14,7.42,3604,0.481
2021-01-16,New Jersey,20769.5,29199,NA,NA,NA,NA,NA,NA,NA,NA,3287,NA
2021-01-17,New Jersey,20769.5,27513,NA,NA,NA,NA,NA,NA,NA,NA,3098,NA
2021-01-18,New Jersey,20769.5,26389,NA,NA,NA,NA,NA,NA,NA,NA,2971,NA
2021-01-19,New Jersey,20769.5,25586,400148,658800,354653,0.49,4.5,43879,3.99,7.42,2881,0.607
2021-01-20,New Jersey,32072,24177,432220,898550,381159,0.56,4.87,49420,4.29,10.12,2722,0.481
2021-01-21,New Jersey,0,24114,432220,923300,381159,0.56,4.87,49420,4.29,10.4,2715,0.468
2021-01-22,New Jersey,32143,21042,464363,951875,406494,0.63,5.23,56213,4.58,10.72,2369,0.488
2021-01-23,New Jersey,36526,23293,500889,989900,437711,0.69,5.64,61506,4.93,11.14,2622,0.506
2021-01-24,New Jersey,34736,25288,535625,989900,468760,0.73,6.03,65164,5.28,11.14,2847,0.541
2021-01-25,New Jersey,27516,26252,563141,989900,492061,0.78,6.34,69374,5.54,11.14,2956,0.569
2021-01-26,New Jersey,12592,25084,575733,1091400,501812,0.81,6.48,72212,5.65,12.29,2824,0.528
2021-01-27,New Jersey,36129,25663,611862,1207100,530412,0.9,6.89,79648,5.97,13.59,2889,0.507
2021-01-28,New Jersey,36353,30856,648215,1230550,558156,0.99,7.3,88198,6.28,13.85,3474,0.527
2021-01-29,New Jersey,79211,37580,727426,1231525,616618,1.22,8.19,108740,6.94,13.86,4231,0.591
2021-01-30,New Jersey,41518,38294,768944,1232525,649035,1.33,8.66,117791,7.31,13.88,4311,0.624
2021-01-31,New Jersey,26496,37116,795440,1232525,670153,1.39,8.96,123147,7.54,13.88,4179,0.645
2021-02-01,New Jersey,14853,35307,810293,1232525,680591,1.44,9.12,127552,7.66,13.88,3975,0.657
2021-02-02,New Jersey,26291,37264,836584,1235350,697318,1.54,9.42,137096,7.85,13.91,4195,0.677
2021-02-03,New Jersey,15137,34266,851721,1252250,703957,1.64,9.59,145570,7.92,14.1,3858,0.68
2021-02-04,New Jersey,0,29072,851721,1433750,703957,1.64,9.59,145570,7.92,16.14,3273,0.594
2021-02-05,New Jersey,33015,22473,884736,1435750,724879,1.78,9.96,157642,8.16,16.16,2530,0.616
2021-02-06,New Jersey,156553,38906,1041289,1480825,791011,2.24,11.72,199040,8.91,16.67,4380,0.703
2021-02-07,New Jersey,33516,39909,1074805,1480825,812914,2.37,12.1,210601,9.15,16.67,4493,0.726
2021-02-08,New Jersey,20081,40656,1094886,1480825,822080,2.49,12.33,221465,9.25,16.67,4577,0.739
2021-02-09,New Jersey,1903,37172,1096789,1480825,851190,2.71,12.35,240470,9.58,16.67,4185,0.741
2021-02-10,New Jersey,51944,42430,1148733,1688975,883576,2.93,12.93,259944,9.95,19.02,4777,0.68
2021-02-11,New Jersey,47944,49279,1196677,1770250,911345,3.15,13.47,280021,10.26,19.93,5548,0.676
2021-02-12,New Jersey,56065,52572,1252742,1773525,941794,3.44,14.1,305518,10.6,19.97,5919,0.706
2021-02-13,New Jersey,56961,38345,1309703,1775575,971241,3.75,14.74,332888,10.94,19.99,4317,0.738
2021-02-14,New Jersey,39624,39217,1349327,1776775,992728,3.95,15.19,350955,11.18,20,4415,0.759
2021-02-15,New Jersey,39004.5,41921,NA,NA,NA,NA,NA,NA,NA,NA,4720,NA
2021-02-16,New Jersey,39004.5,47221,1427336,1790200,1037920,4.32,16.07,383659,11.68,20.16,5316,0.797
2021-02-17,New Jersey,53077,47383,1480413,1790200,1067242,4.58,16.67,407180,12.02,20.16,5335,0.827
2021-02-18,New Jersey,61761,49357,1542174,1790200,1103016,4.88,17.36,433066,12.42,20.16,5557,0.861
2021-02-19,New Jersey,62274,50244,1604448,1809900,1139254,5.17,18.06,458928,12.83,20.38,5657,0.886
2021-02-20,New Jersey,44151,48414,1648599,1809900,1157271,5.46,18.56,484965,13.03,20.38,5451,0.911
2021-02-21,New Jersey,40432,48529,1689031,1917150,1172226,5.75,19.02,510377,13.2,21.58,5464,0.881
2021-02-22,New Jersey,22579,46183,1711610,1917150,1183501,5.87,19.27,521674,13.32,21.58,5200,0.893
2021-02-23,New Jersey,47449,47389,1759059,2114690,1205639,6.16,19.8,546919,13.57,23.81,5335,0.832
2021-02-24,New Jersey,44537,46169,1803596,2297580,1227971,6.41,20.31,569056,13.82,25.87,5198,0.785
2021-02-25,New Jersey,62782,46315,1866378,2476620,1258929,6.76,21.01,600777,14.17,27.88,5214,0.754
2021-02-26,New Jersey,76738,48381,1943116,2479720,1296818,7.2,21.88,639428,14.6,27.92,5447,0.784
2021-02-27,New Jersey,65408,51418,2008524,2508320,1332778,7.53,22.61,668746,15,28.24,5789,0.801
2021-02-28,New Jersey,57142,53805,2065666,2508320,1369258,7.76,23.26,689303,15.42,28.24,6058,0.824
2021-03-01,New Jersey,30832,54984,2096498,2508320,1392863,7.84,23.6,696473,15.68,28.24,6190,0.836
2021-03-02,New Jersey,90832,61182,2187330,2618060,1454983,8.16,24.63,725092,16.38,29.48,6888,0.835
2021-03-03,New Jersey,62531,63752,2249861,2780910,1497304,8.39,25.33,745182,16.86,31.31,7178,0.809
2021-03-04,New Jersey,75396,65554,2325257,2783610,1550894,8.63,26.18,766848,17.46,31.34,7380,0.835
2021-03-05,New Jersey,77820,65709,2403077,2938890,1600923,8.94,27.06,794448,18.02,33.09,7398,0.818
2021-03-06,New Jersey,75619,67167,2478696,3070400,1649599,9.25,27.91,821146,18.57,34.57,7562,0.807
2021-03-07,New Jersey,55665,66956,2534361,3070400,1684563,9.47,28.53,841457,18.97,34.57,7538,0.825
2021-01-12,New Mexico,NA,NA,78235,177075,43344,0.54,3.73,11335,2.07,8.44,NA,0.442
2021-01-13,New Mexico,3620,3620,81855,199525,45873,0.59,3.9,12426,2.19,9.52,1726,0.41
2021-01-14,New Mexico,7560,5590,89415,204750,73428,NA,4.26,NA,3.5,9.76,2666,0.437
2021-01-15,New Mexico,9890,7023,99305,204750,80172,0.89,4.74,18711,3.82,9.76,3349,0.485
2021-01-16,New Mexico,9711.25,7695,NA,NA,NA,NA,NA,NA,NA,NA,3670,NA
2021-01-17,New Mexico,9711.25,8098,NA,NA,NA,NA,NA,NA,NA,NA,3862,NA
2021-01-18,New Mexico,9711.25,8367,NA,NA,NA,NA,NA,NA,NA,NA,3990,NA
2021-01-19,New Mexico,9711.25,8559,138150,204750,112450,1.11,6.59,23236,5.36,9.76,4082,0.675
2021-01-20,New Mexico,5152,8778,143302,225850,116128,1.18,6.83,24706,5.54,10.77,4186,0.635
2021-01-21,New Mexico,9163,9007,152465,237725,122956,1.29,7.27,27014,5.86,11.34,4296,0.641
2021-01-22,New Mexico,9580,8963,162045,248300,130211,1.4,7.73,29278,6.21,11.84,4275,0.653
2021-01-23,New Mexico,22653,10812,184698,257075,148964,1.58,8.81,33133,7.1,12.26,5156,0.718
2021-01-24,New Mexico,15443,11630,200141,257075,162636,1.66,9.54,34878,7.76,12.26,5546,0.779
2021-01-25,New Mexico,4529,10890,204670,257075,166530,1.69,9.76,35507,7.94,12.26,5194,0.796
2021-01-26,New Mexico,5466,10284,210136,270725,171579,1.71,10.02,35823,8.18,12.91,4905,0.776
2021-01-27,New Mexico,6939,10539,217075,303625,176038,1.83,10.35,38292,8.4,14.48,5026,0.715
2021-01-28,New Mexico,7617,10318,224692,314750,180272,1.99,10.72,41669,8.6,15.01,4921,0.714
2021-01-29,New Mexico,14063,10959,238755,317800,189082,2.24,11.39,46878,9.02,15.16,5226,0.751
2021-01-30,New Mexico,9566,9089,248321,317900,195327,2.39,11.84,50153,9.32,15.16,4335,0.781
2021-01-31,New Mexico,15826,9144,264147,317900,204968,2.69,12.6,56314,9.78,15.16,4361,0.831
2021-02-01,New Mexico,11077,10079,275224,317900,212216,2.87,13.13,60099,10.12,15.16,4807,0.866
2021-02-02,New Mexico,2393,9640,277617,351050,213941,2.9,13.24,60740,10.2,16.74,4597,0.791
2021-02-03,New Mexico,7213,9679,284830,356150,219033,3,13.58,62821,10.45,16.98,4616,0.8
2021-02-04,New Mexico,9736,9982,294566,364775,224290,3.21,14.05,67246,10.7,17.4,4761,0.808
2021-02-05,New Mexico,12379,9741,306945,364875,231864,3.43,14.64,71951,11.06,17.4,4646,0.841
2021-02-06,New Mexico,15666,10613,322611,364875,240516,3.76,15.39,78774,11.47,17.4,5061,0.884
2021-02-07,New Mexico,9182,9664,331793,364875,245330,3.96,15.82,83100,11.7,17.4,4609,0.909
2021-02-08,New Mexico,10993,9652,342786,364875,251082,4.19,16.35,87916,11.97,17.4,4603,0.939
2021-02-09,New Mexico,3278,9778,346064,405500,253534,4.23,16.5,88738,12.09,19.34,4663,0.853
2021-02-10,New Mexico,8563,9971,354627,411350,258073,4.42,16.91,92720,12.31,19.62,4755,0.862
2021-02-11,New Mexico,15237,10757,369864,428675,264105,4.85,17.64,101665,12.6,20.44,5130,0.863
2021-02-12,New Mexico,18942,11694,388806,429950,272325,5.34,18.54,111954,12.99,20.51,5577,0.904
2021-02-13,New Mexico,11105,11043,399911,429950,276820,5.65,19.07,118379,13.2,20.51,5267,0.93
2021-02-14,New Mexico,19971,12584,419882,429950,286538,6.12,20.03,128316,13.66,20.51,6001,0.977
2021-02-15,New Mexico,11738.5,12691,NA,NA,NA,NA,NA,NA,NA,NA,6052,NA
2021-02-16,New Mexico,11738.5,13899,443359,448500,300709,6.56,21.14,137520,14.34,21.39,6629,0.989
2021-02-17,New Mexico,4020,13250,447379,454350,302820,6.64,21.34,139262,14.44,21.67,6319,0.985
2021-02-18,New Mexico,8655,12310,456034,454450,306504,6.87,21.75,144049,14.62,21.67,5871,1.003
2021-02-19,New Mexico,106546,24825,562580,599575,379606,8.45,26.83,177122,18.1,28.59,11839,0.938
2021-02-20,New Mexico,16336,25572,578916,605885,386679,8.88,27.61,186104,18.44,28.9,12196,0.955
2021-02-21,New Mexico,17035,25153,595951,605885,394841,9.29,28.42,194771,18.83,28.9,11996,0.984
2021-02-22,New Mexico,8781,24730,604732,605885,399799,9.47,28.84,198486,19.07,28.9,11794,0.998
2021-02-23,New Mexico,7764,24162,612496,660415,404641,9.6,29.21,201402,19.3,31.5,11523,0.927
2021-02-24,New Mexico,6170,24470,618666,680475,407609,9.75,29.5,204402,19.44,32.45,11670,0.909
2021-02-25,New Mexico,16179,25544,634845,705015,415888,10.12,30.28,212211,19.83,33.62,12182,0.9
2021-02-26,New Mexico,22273,13505,657118,736165,428030,10.6,31.34,222306,20.41,35.11,6441,0.893
2021-02-27,New Mexico,20969,14167,678087,738705,439875,11.02,32.34,231157,20.98,35.23,6756,0.918
2021-02-28,New Mexico,27451,15655,705538,738705,456360,11.52,33.65,241550,21.76,35.23,7466,0.955
2021-03-01,New Mexico,6074,15269,711612,738705,458941,11.67,33.94,244734,21.89,35.23,7282,0.963
2021-03-02,New Mexico,9877,15570,721489,800425,463801,11.91,34.41,249716,22.12,38.17,7425,0.901
2021-03-03,New Mexico,14441,16752,735930,821845,472126,12.19,35.1,255621,22.52,39.2,7989,0.895
2021-03-04,New Mexico,7974,15580,743904,862495,476091,12.38,35.48,259543,22.7,41.13,7430,0.863
2021-03-05,New Mexico,22061,15550,765965,894645,489800,12.77,36.53,267819,23.36,42.67,7416,0.856
2021-03-06,New Mexico,35146,17575,801111,901345,508127,13.57,38.21,284532,24.23,42.99,8382,0.889
2021-03-07,New Mexico,12918,15499,814029,901345,515590,13.83,38.82,289944,24.59,42.99,7392,0.903
2021-01-12,New York State,NA,NA,579532,1622100,543014,0.19,2.98,36422,2.79,8.34,NA,0.357
2021-01-13,New York State,52941,52941,632473,1796850,587865,0.23,3.25,44512,3.02,9.24,2721,0.352
2021-01-14,New York State,56103,54522,688576,1872625,617596,NA,3.54,NA,3.18,9.63,2803,0.368
2021-01-15,New York State,68890,59311,757466,1884325,671311,0.38,3.89,73523,3.45,9.69,3049,0.402
2021-01-16,New York State,60713.25,59662,NA,NA,NA,NA,NA,NA,NA,NA,3067,NA
2021-01-17,New York State,60713.25,59872,NA,NA,NA,NA,NA,NA,NA,NA,3078,NA
2021-01-18,New York State,60713.25,60012,NA,NA,NA,NA,NA,NA,NA,NA,3085,NA
2021-01-19,New York State,60713.25,60112,1000319,1884325,884908,0.52,5.14,102187,4.55,9.69,3090,0.531
2021-01-20,New York State,46171,59145,1046490,2057875,926339,0.55,5.38,106821,4.76,10.58,3040,0.509
2021-01-21,New York State,69951,61124,1116441,2213975,982183,0.62,5.74,120801,5.05,11.38,3142,0.504
2021-01-22,New York State,87553,63790,1203994,2367075,1048453,0.73,6.19,142005,5.39,12.17,3279,0.509
2021-01-23,New York State,78521,66334,1282515,2395950,1105935,0.84,6.59,162685,5.68,12.32,3410,0.535
2021-01-24,New York State,82889,69502,1365404,2395950,1172921,0.91,7.02,176659,6.03,12.32,3573,0.57
2021-01-25,New York State,52909,68387,1418313,2395950,1215450,0.94,7.29,183915,6.25,12.32,3515,0.592
